Label,Tweet,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready,prediction
0,  sanksi bagi pelaku kdsecara fisik adalah pasal uu ri nomor tahun tentang kdrt jika mengakibatkan korban jatuh sakit atau luka berat maka pelaku dapat pidana penjara pal lama tahun atau denda pal banyak rp juta kdrt,216,sanksi bagi pelaku kdsecara fisik adalah pasal uu ri nomor tahun tentang kdrt jika mengakibatkan korban jatuh sakit atau luka berat maka pelaku dapat pidana penjara pal lama tahun atau denda pal banyak rp juta kdrt,"['sanksi', 'bagi', 'pelaku', 'kdsecara', 'fisik', 'adalah', 'pasal', 'uu', 'ri', 'nomor', 'tahun', 'tentang', 'kdrt', 'jika', 'mengakibatkan', 'korban', 'jatuh', 'sakit', 'atau', 'luka', 'berat', 'maka', 'pelaku', 'dapat', 'pidana', 'penjara', 'pal', 'lama', 'tahun', 'atau', 'denda', 'pal', 'banyak', 'rp', 'juta', 'kdrt']","['sanksi', 'bagi', 'laku', 'kdsecara', 'fisik', 'adalah', 'pasal', 'uu', 'ri', 'nomor', 'tahun', 'tentang', 'kdrt', 'jika', 'akibat', 'korban', 'jatuh', 'sakit', 'atau', 'luka', 'berat', 'maka', 'laku', 'dapat', 'pidana', 'penjara', 'pal', 'lama', 'tahun', 'atau', 'denda', 'pal', 'banyak', 'rp', 'juta', 'kdrt']","['sanksi', 'bagi', 'laku', 'kdsecara', 'fisik', 'adalah', 'pasal', 'uu', 'ri', 'nomor', 'tahun', 'tentang', 'kdrt', 'jika', 'akibat', 'korban', 'jatuh', 'sakit', 'atau', 'luka', 'berat', 'maka', 'laku', 'dapat', 'pidana', 'penjara', 'pal', 'lama', 'tahun', 'atau', 'denda', 'pal', 'banyak', 'rp', 'juta', 'kdrt']","['sanksi', 'laku', 'kdsecara', 'fisik', 'pasal', 'uu', 'ri', 'nomor', 'kdrt', 'akibat', 'korban', 'jatuh', 'sakit', 'luka', 'berat', 'laku', 'pidana', 'penjara', 'pal', 'denda', 'pal', 'rp', 'juta', 'kdrt']",sanksi laku kdsecara fisik pasal uu ri nomor kdrt akibat korban jatuh sakit luka berat laku pidana penjara pal denda pal rp juta kdrt,Non_HS
0,  rizkybillar lestykejora kdrossa humas polres jaksel akp nurma dewi sebut lesti telah menjalani pemeriksaan tambahan sebut kondisi sing biduan sehat,149,rizkybillar lestykejora kdrossa humas polres jaksel akp nurma dewi sebut lesti telah menjalani pemeriksaan tambahan sebut kondisi sing biduan sehat,"['rizkybillar', 'lestykejora', 'kdrossa', 'humas', 'polres', 'jaksel', 'akp', 'nurma', 'dewi', 'sebut', 'lesti', 'telah', 'menjalani', 'pemeriksaan', 'tambahan', 'sebut', 'kondisi', 'sing', 'biduan', 'sehat']","['rizkybillar', 'lestykejora', 'kdrossa', 'humas', 'polres', 'jaksel', 'akp', 'nurma', 'dewi', 'sebut', 'lesti', 'telah', 'jalan', 'periksa', 'tambah', 'sebut', 'kondisi', 'sing', 'biduan', 'sehat']","['rizkybillar', 'lestykejora', 'kdrossa', 'humas', 'polres', 'jaksel', 'akp', 'nurma', 'dewi', 'sebut', 'lesti', 'telah', 'jalan', 'periksa', 'tambah', 'sebut', 'kondisi', 'sing', 'biduan', 'sehat']","['rizkybillar', 'lestykejora', 'kdrossa', 'humas', 'polres', 'jaksel', 'akp', 'nurma', 'dewi', 'lesti', 'jalan', 'periksa', 'kondisi', 'sing', 'biduan', 'sehat']",rizkybillar lestykejora kdrossa humas polres jaksel akp nurma dewi lesti jalan periksa kondisi sing biduan sehat,Non_HS
0,  seiring berkembangnya zaman kasus kdsemakin banyak penyebabnya yang pertama karena faktor ekonomi untuk mencegah dan menangani kasus kdini simak video berikut mengenai penyebab kdrt selengkapnya arrow lestikejora lesti lesty kdrt rizkybilar,242,seiring berkembangnya zaman kasus kdsemakin banyak penyebabnya yang pertama karena faktor ekonomi untuk mencegah dan menangani kasus kdini simak video berikut mengenai penyebab kdrt selengkapnya arrow lestikejora lesti lesty kdrt rizkybilar,"['seiring', 'berkembangnya', 'zaman', 'kasus', 'kdsemakin', 'banyak', 'penyebabnya', 'yang', 'pertama', 'karena', 'faktor', 'ekonomi', 'untuk', 'mencegah', 'dan', 'menangani', 'kasus', 'kdini', 'simak', 'video', 'berikut', 'mengenai', 'penyebab', 'kdrt', 'selengkapnya', 'arrow', 'lestikejora', 'lesti', 'lesty', 'kdrt', 'rizkybilar']","['iring', 'kembang', 'zaman', 'kasus', 'kdsemakin', 'banyak', 'sebab', 'yang', 'pertama', 'karena', 'faktor', 'ekonomi', 'untuk', 'cegah', 'dan', 'tangan', 'kasus', 'kdini', 'simak', 'video', 'ikut', 'kena', 'sebab', 'kdrt', 'lengkap', 'arrow', 'lestikejora', 'lesti', 'lesty', 'kdrt', 'rizkybilar']","['iring', 'kembang', 'zaman', 'kasus', 'kdsemakin', 'banyak', 'sebab', 'yang', 'pertama', 'karena', 'faktor', 'ekonomi', 'untuk', 'cegah', 'dan', 'tangan', 'kasus', 'kdini', 'simak', 'video', 'ikut', 'kena', 'sebab', 'kdrt', 'lengkap', 'arrow', 'lestikejora', 'lesti', 'lesty', 'kdrt', 'rizkybilar']","['iring', 'kembang', 'zaman', 'kdsemakin', 'faktor', 'ekonomi', 'cegah', 'tangan', 'kdini', 'simak', 'video', 'kena', 'kdrt', 'lengkap', 'arrow', 'lestikejora', 'lesti', 'lesty', 'kdrt', 'rizkybilar']",iring kembang zaman kdsemakin faktor ekonomi cegah tangan kdini simak video kena kdrt lengkap arrow lestikejora lesti lesty kdrt rizkybilar,Non_HS
0,  kenali karakter pasangan sebelum menikah untuk cegah kd kdrt popularitascom,77,kenali karakter pasangan sebelum menikah untuk cegah kd kdrt popularitascom,"['kenali', 'karakter', 'pasangan', 'sebelum', 'menikah', 'untuk', 'cegah', 'kd', 'kdrt', 'popularitascom']","['kenal', 'karakter', 'pasang', 'belum', 'meni', 'untuk', 'cegah', 'kd', 'kdrt', 'popularitascom']","['kenal', 'karakter', 'pasang', 'belum', 'meni', 'untuk', 'cegah', 'kd', 'kdrt', 'popularitascom']","['kenal', 'karakter', 'pasang', 'meni', 'cegah', 'kd', 'kdrt', 'popularitascom']",kenal karakter pasang meni cegah kd kdrt popularitascom,Non_HS
0,  muncul setelah dilaporkan oleh lesti kejora rizky billar ungkap curhatan soal kasus kddi ig nya lestykejora rizkybillar curhat kdberitaterkini selengkapnya gt,160,muncul setelah dilaporkan oleh lesti kejora rizky billar ungkap curhatan soal kasus kddi ig nya lestykejora rizkybillar curhat kdberitaterkini selengkapnya gt,"['muncul', 'setelah', 'dilaporkan', 'oleh', 'lesti', 'kejora', 'rizky', 'billar', 'ungkap', 'curhatan', 'soal', 'kasus', 'kddi', 'ig', 'nya', 'lestykejora', 'rizkybillar', 'curhat', 'kdberitaterkini', 'selengkapnya', 'gt']","['muncul', 'telah', 'lapor', 'oleh', 'lesti', 'kejora', 'rizky', 'billar', 'ungkap', 'curhatan', 'soal', 'kasus', 'kddi', 'ig', 'nya', 'lestykejora', 'rizkybillar', 'curhat', 'kdberitaterkini', 'lengkap', 'gt']","['muncul', 'telah', 'lapor', 'oleh', 'lesti', 'kejora', 'rizky', 'billar', 'ungkap', 'curhatan', 'soal', 'kasus', 'kddi', 'ig', 'nya', 'lestykejora', 'rizkybillar', 'curhat', 'kdberitaterkini', 'lengkap', 'gt']","['muncul', 'lapor', 'lesti', 'kejora', 'rizky', 'billar', 'curhatan', 'kddi', 'ig', 'nya', 'lestykejora', 'rizkybillar', 'curhat', 'kdberitaterkini', 'lengkap', 'gt']",muncul lapor lesti kejora rizky billar curhatan kddi ig nya lestykejora rizkybillar curhat kdberitaterkini lengkap gt,Non_HS
0,  kekerasan dalam rumah tangga kdrt umumnya terjadi karena keinginan salah satu atau kedua pasangan untuk mendapatkan mempertahankan kekuasaan dan kontrol atas suami atau istri kdpasangan suamiistri,198,kekerasan dalam rumah tangga kdrt umumnya terjadi karena keinginan salah satu atau kedua pasangan untuk mendapatkan mempertahankan kekuasaan dan kontrol atas suami atau istri kdpasangan suamiistri,"['kekerasan', 'dalam', 'rumah', 'tangga', 'kdrt', 'umumnya', 'terjadi', 'karena', 'keinginan', 'salah', 'satu', 'atau', 'kedua', 'pasangan', 'untuk', 'mendapatkan', 'mempertahankan', 'kekuasaan', 'dan', 'kontrol', 'atas', 'suami', 'atau', 'istri', 'kdpasangan', 'suamiistri']","['keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'umum', 'jadi', 'karena', 'ingin', 'salah', 'satu', 'atau', 'dua', 'pasang', 'untuk', 'dapat', 'tahan', 'kuasa', 'dan', 'kontrol', 'atas', 'suami', 'atau', 'istri', 'kdpasangan', 'suamiistri']","['keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'umum', 'jadi', 'karena', 'ingin', 'salah', 'satu', 'atau', 'dua', 'pasang', 'untuk', 'dapat', 'tahan', 'kuasa', 'dan', 'kontrol', 'atas', 'suami', 'atau', 'istri', 'kdpasangan', 'suamiistri']","['keras', 'rumah', 'tangga', 'kdrt', 'salah', 'pasang', 'tahan', 'kuasa', 'kontrol', 'suami', 'istri', 'kdpasangan', 'suamiistri']",keras rumah tangga kdrt salah pasang tahan kuasa kontrol suami istri kdpasangan suamiistri,Non_HS
0,  sikap tegas selesaikan kdrt praktisi justru tak menyelesaikan persoalan kd,76,sikap tegas selesaikan kdrt praktisi justru tak menyelesaikan persoalan kd,"['sikap', 'tegas', 'selesaikan', 'kdrt', 'praktisi', 'justru', 'tak', 'menyelesaikan', 'persoalan', 'kd']","['sikap', 'tegas', 'selesai', 'kdrt', 'praktisi', 'justru', 'tak', 'selesai', 'soal', 'kd']","['sikap', 'tegas', 'selesai', 'kdrt', 'praktisi', 'justru', 'tak', 'selesai', 'soal', 'kd']","['sikap', 'selesai', 'kdrt', 'praktisi', 'selesai', 'kd']",sikap selesai kdrt praktisi selesai kd,Non_HS
0,  angka pasaran sydney hari ini adalah result shio kambing selamat untuk pemenang jackpot kdrgobet togelterpercaya,114,angka pasaran sydney hari ini adalah result shio kambing selamat untuk pemenang jackpot kdrgobet togelterpercaya,"['angka', 'pasaran', 'sydney', 'hari', 'ini', 'adalah', 'result', 'shio', 'kambing', 'selamat', 'untuk', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'sydney', 'hari', 'ini', 'adalah', 'result', 'shio', 'kambing', 'selamat', 'untuk', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'sydney', 'hari', 'ini', 'adalah', 'result', 'shio', 'kambing', 'selamat', 'untuk', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'sydney', 'result', 'shio', 'kambing', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar sydney result shio kambing selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  etikcom sebuah pesan untuk rizky billar rizkybillar lestykejora leslarlovers kdrt,83,etikcom sebuah pesan untuk rizky billar rizkybillar lestykejora leslarlovers kdrt,"['etikcom', 'sebuah', 'pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdrt']","['etikcom', 'buah', 'pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdrt']","['etikcom', 'buah', 'pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdrt']","['etikcom', 'buah', 'pesan', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdrt']",etikcom buah pesan rizky billar rizkybillar lestykejora leslarlovers kdrt,Non_HS
0,  curhatan rizky billar di close friend instagram bocor baca selengkapnya disini mataindonesia rizkybillar lestykejora kdrt kekerasan,133,curhatan rizky billar di close friend instagram bocor baca selengkapnya disini mataindonesia rizkybillar lestykejora kdrt kekerasan,"['curhatan', 'rizky', 'billar', 'di', 'close', 'friend', 'instagram', 'bocor', 'baca', 'selengkapnya', 'disini', 'mataindonesia', 'rizkybillar', 'lestykejora', 'kdrt', 'kekerasan']","['curhatan', 'rizky', 'billar', 'di', 'close', 'friend', 'instagram', 'bocor', 'baca', 'lengkap', 'sini', 'mataindonesia', 'rizkybillar', 'lestykejora', 'kdrt', 'keras']","['curhatan', 'rizky', 'billar', 'di', 'close', 'friend', 'instagram', 'bocor', 'baca', 'lengkap', 'sini', 'mataindonesia', 'rizkybillar', 'lestykejora', 'kdrt', 'keras']","['curhatan', 'rizky', 'billar', 'close', 'friend', 'instagram', 'bocor', 'baca', 'lengkap', 'mataindonesia', 'rizkybillar', 'lestykejora', 'kdrt', 'keras']",curhatan rizky billar close friend instagram bocor baca lengkap mataindonesia rizkybillar lestykejora kdrt keras,Non_HS
0,  kakak rizky billar sebut kdbukan kekerasan darah cinta laura langsung mendidih cintalaura kakakrizkybillar kdlestikejora,122,kakak rizky billar sebut kdbukan kekerasan darah cinta laura langsung mendidih cintalaura kakakrizkybillar kdlestikejora,"['kakak', 'rizky', 'billar', 'sebut', 'kdbukan', 'kekerasan', 'darah', 'cinta', 'laura', 'langsung', 'mendidih', 'cintalaura', 'kakakrizkybillar', 'kdlestikejora']","['kakak', 'rizky', 'billar', 'sebut', 'kdbukan', 'keras', 'darah', 'cinta', 'laura', 'langsung', 'didih', 'cintalaura', 'kakakrizkybillar', 'kdlestikejora']","['kakak', 'rizky', 'billar', 'sebut', 'kdbukan', 'keras', 'darah', 'cinta', 'laura', 'langsung', 'didih', 'cintalaura', 'kakakrizkybillar', 'kdlestikejora']","['kakak', 'rizky', 'billar', 'kdbukan', 'keras', 'darah', 'cinta', 'laura', 'langsung', 'didih', 'cintalaura', 'kakakrizkybillar', 'kdlestikejora']",kakak rizky billar kdbukan keras darah cinta laura langsung didih cintalaura kakakrizkybillar kdlestikejora,Non_HS
0,  kejanggalan video rekaman cctv rumah lesti kejora dan rizky billar pakar telematika ada rekayasa via ribunjambiku lestikejora rizkybillar leslar kdrt,151,kejanggalan video rekaman cctv rumah lesti kejora dan rizky billar pakar telematika ada rekayasa via ribunjambiku lestikejora rizkybillar leslar kdrt,"['kejanggalan', 'video', 'rekaman', 'cctv', 'rumah', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'pakar', 'telematika', 'ada', 'rekayasa', 'via', 'ribunjambiku', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['janggal', 'video', 'rekam', 'cctv', 'rumah', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'pakar', 'telematika', 'ada', 'rekayasa', 'via', 'ribunjambiku', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['janggal', 'video', 'rekam', 'cctv', 'rumah', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'pakar', 'telematika', 'ada', 'rekayasa', 'via', 'ribunjambiku', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['janggal', 'video', 'rekam', 'cctv', 'rumah', 'lesti', 'kejora', 'rizky', 'billar', 'pakar', 'telematika', 'rekayasa', 'via', 'ribunjambiku', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']",janggal video rekam cctv rumah lesti kejora rizky billar pakar telematika rekayasa via ribunjambiku lestikejora rizkybillar leslar kdrt,Non_HS
0,  kasus kdlesti kejora dan rizky billar kemaren rame banget sampai bikin kondisi psikis billar nggak stabil hmm penasaran gimana sih nggak stabilnya via yatatabloid lestikejora kdrizkibillar,190,kasus kdlesti kejora dan rizky billar kemaren rame banget sampai bikin kondisi psikis billar nggak stabil hmm penasaran gimana sih nggak stabilnya via yatatabloid lestikejora kdrizkibillar,"['kasus', 'kdlesti', 'kejora', 'dan', 'rizky', 'billar', 'kemaren', 'rame', 'banget', 'sampai', 'bikin', 'kondisi', 'psikis', 'billar', 'nggak', 'stabil', 'hmm', 'penasaran', 'gimana', 'sih', 'nggak', 'stabilnya', 'via', 'yatatabloid', 'lestikejora', 'kdrizkibillar']","['kasus', 'kdlesti', 'kejora', 'dan', 'rizky', 'billar', 'kemaren', 'rame', 'banget', 'sampai', 'bikin', 'kondisi', 'psikis', 'billar', 'nggak', 'stabil', 'hmm', 'penasaran', 'gimana', 'sih', 'nggak', 'stabil', 'via', 'yatatabloid', 'lestikejora', 'kdrizkibillar']","['kasus', 'kdlesti', 'kejora', 'dan', 'rizky', 'billar', 'kemaren', 'rame', 'banget', 'sampai', 'bikin', 'kondisi', 'psikis', 'billar', 'nggak', 'stabil', 'hmm', 'penasaran', 'gimana', 'sih', 'nggak', 'stabil', 'via', 'yatatabloid', 'lestikejora', 'kdrizkibillar']","['kdlesti', 'kejora', 'rizky', 'billar', 'kemaren', 'rame', 'banget', 'bikin', 'kondisi', 'psikis', 'billar', 'nggak', 'stabil', 'hmm', 'penasaran', 'gimana', 'sih', 'nggak', 'stabil', 'via', 'yatatabloid', 'lestikejora', 'kdrizkibillar']",kdlesti kejora rizky billar kemaren rame banget bikin kondisi psikis billar nggak stabil hmm penasaran gimana sih nggak stabil via yatatabloid lestikejora kdrizkibillar,Non_HS
0,  sindir lesti kejora farhat abbas dapat suami ganteng tahu dirilah farhatabbas lestikejora kdrt rizkybillar,108,sindir lesti kejora farhat abbas dapat suami ganteng tahu dirilah farhatabbas lestikejora kdrt rizkybillar,"['sindir', 'lesti', 'kejora', 'farhat', 'abbas', 'dapat', 'suami', 'ganteng', 'tahu', 'dirilah', 'farhatabbas', 'lestikejora', 'kdrt', 'rizkybillar']","['sindir', 'lesti', 'kejora', 'farhat', 'abbas', 'dapat', 'suami', 'ganteng', 'tahu', 'diri', 'farhatabbas', 'lestikejora', 'kdrt', 'rizkybillar']","['sindir', 'lesti', 'kejora', 'farhat', 'abbas', 'dapat', 'suami', 'ganteng', 'tahu', 'diri', 'farhatabbas', 'lestikejora', 'kdrt', 'rizkybillar']","['sindir', 'lesti', 'kejora', 'farhat', 'abbas', 'suami', 'ganteng', 'farhatabbas', 'lestikejora', 'kdrt', 'rizkybillar']",sindir lesti kejora farhat abbas suami ganteng farhatabbas lestikejora kdrt rizkybillar,Non_HS
0,  mangkir pada pemanggilan pertama rizky billar akan memenuhi panggilan polisi kami mendatang untuk diperiksa terkait dugaan kdterhadap istrinya lesti kejora yld seputarinews rcti rizkybillar lestykejora lestikejora artis artisindonesia kd,239,mangkir pada pemanggilan pertama rizky billar akan memenuhi panggilan polisi kami mendatang untuk diperiksa terkait dugaan kdterhadap istrinya lesti kejora yld seputarinews rcti rizkybillar lestykejora lestikejora artis artisindonesia kd,"['mangkir', 'pada', 'pemanggilan', 'pertama', 'rizky', 'billar', 'akan', 'memenuhi', 'panggilan', 'polisi', 'kami', 'mendatang', 'untuk', 'diperiksa', 'terkait', 'dugaan', 'kdterhadap', 'istrinya', 'lesti', 'kejora', 'yld', 'seputarinews', 'rcti', 'rizkybillar', 'lestykejora', 'lestikejora', 'artis', 'artisindonesia', 'kd']","['mangkir', 'pada', 'panggil', 'pertama', 'rizky', 'billar', 'akan', 'penuh', 'panggil', 'polisi', 'kami', 'datang', 'untuk', 'periksa', 'kait', 'duga', 'kdterhadap', 'istri', 'lesti', 'kejora', 'yld', 'seputarinews', 'rcti', 'rizkybillar', 'lestykejora', 'lestikejora', 'artis', 'artisindonesia', 'kd']","['mangkir', 'pada', 'panggil', 'pertama', 'rizky', 'billar', 'akan', 'penuh', 'panggil', 'polisi', 'kami', 'datang', 'untuk', 'periksa', 'kait', 'duga', 'kdterhadap', 'istri', 'lesti', 'kejora', 'yld', 'seputarinews', 'rcti', 'rizkybillar', 'lestykejora', 'lestikejora', 'artis', 'artisindonesia', 'kd']","['mangkir', 'panggil', 'rizky', 'billar', 'penuh', 'panggil', 'polisi', 'periksa', 'kait', 'duga', 'kdterhadap', 'istri', 'lesti', 'kejora', 'yld', 'seputarinews', 'rcti', 'rizkybillar', 'lestykejora', 'lestikejora', 'artis', 'artisindonesia', 'kd']",mangkir panggil rizky billar penuh panggil polisi periksa kait duga kdterhadap istri lesti kejora yld seputarinews rcti rizkybillar lestykejora lestikejora artis artisindonesia kd,Non_HS
0,  bikin tepok jidat pengacara rizky billar ngadu ke presiden dan kapolri rizkybillar lawyer kdrt lestikejora,108,bikin tepok jidat pengacara rizky billar ngadu ke presiden dan kapolri rizkybillar lawyer kdrt lestikejora,"['bikin', 'tepok', 'jidat', 'pengacara', 'rizky', 'billar', 'ngadu', 'ke', 'presiden', 'dan', 'kapolri', 'rizkybillar', 'lawyer', 'kdrt', 'lestikejora']","['bikin', 'tepok', 'jidat', 'acara', 'rizky', 'billar', 'ngadu', 'ke', 'presiden', 'dan', 'kapolri', 'rizkybillar', 'lawyer', 'kdrt', 'lestikejora']","['bikin', 'tepok', 'jidat', 'acara', 'rizky', 'billar', 'ngadu', 'ke', 'presiden', 'dan', 'kapolri', 'rizkybillar', 'lawyer', 'kdrt', 'lestikejora']","['bikin', 'tepok', 'jidat', 'acara', 'rizky', 'billar', 'ngadu', 'presiden', 'kapolri', 'rizkybillar', 'lawyer', 'kdrt', 'lestikejora']",bikin tepok jidat acara rizky billar ngadu presiden kapolri rizkybillar lawyer kdrt lestikejora,Non_HS
0,  angka pasaran cambodia hari ini adalah result shio kerbau selamat untuk pemenang jackpot kdrgobet togelterpercaya,115,angka pasaran cambodia hari ini adalah result shio kerbau selamat untuk pemenang jackpot kdrgobet togelterpercaya,"['angka', 'pasaran', 'cambodia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'untuk', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'cambodia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'untuk', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'cambodia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'untuk', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'cambodia', 'result', 'shio', 'kerbau', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar cambodia result shio kerbau selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  marissya icha membongkar instastory rizky billar yang di close friend billar sendiri baru saja dilaporkan lesti kejora atas dugaan kdrt rizkybillar lestikejora kdrt selingkuh marissyaicha leslar viral instagram lesti leslar billar,232,marissya icha membongkar instastory rizky billar yang di close friend billar sendiri baru saja dilaporkan lesti kejora atas dugaan kdrt rizkybillar lestikejora kdrt selingkuh marissyaicha leslar viral instagram lesti leslar billar,"['marissya', 'icha', 'membongkar', 'instastory', 'rizky', 'billar', 'yang', 'di', 'close', 'friend', 'billar', 'sendiri', 'baru', 'saja', 'dilaporkan', 'lesti', 'kejora', 'atas', 'dugaan', 'kdrt', 'rizkybillar', 'lestikejora', 'kdrt', 'selingkuh', 'marissyaicha', 'leslar', 'viral', 'instagram', 'lesti', 'leslar', 'billar']","['marissya', 'icha', 'bongkar', 'instastory', 'rizky', 'billar', 'yang', 'di', 'close', 'friend', 'billar', 'sendiri', 'baru', 'saja', 'lapor', 'lesti', 'kejora', 'atas', 'duga', 'kdrt', 'rizkybillar', 'lestikejora', 'kdrt', 'selingkuh', 'marissyaicha', 'leslar', 'viral', 'instagram', 'lesti', 'leslar', 'billar']","['marissya', 'icha', 'bongkar', 'instastory', 'rizky', 'billar', 'yang', 'di', 'close', 'friend', 'billar', 'sendiri', 'baru', 'saja', 'lapor', 'lesti', 'kejora', 'atas', 'duga', 'kdrt', 'rizkybillar', 'lestikejora', 'kdrt', 'selingkuh', 'marissyaicha', 'leslar', 'viral', 'instagram', 'lesti', 'leslar', 'billar']","['marissya', 'icha', 'bongkar', 'instastory', 'rizky', 'billar', 'close', 'friend', 'billar', 'lapor', 'lesti', 'kejora', 'duga', 'kdrt', 'rizkybillar', 'lestikejora', 'kdrt', 'selingkuh', 'marissyaicha', 'leslar', 'viral', 'instagram', 'lesti', 'leslar', 'billar']",marissya icha bongkar instastory rizky billar close friend billar lapor lesti kejora duga kdrt rizkybillar lestikejora kdrt selingkuh marissyaicha leslar viral instagram lesti leslar billar,Non_HS
